102,0.24232081911262798,0,0.0034129692832764505,35,1,0,0,1,0,0
48,0.16233766233766234,0,0.006493506493506494,7,0,0,0,1,0,0
1563,0.04307909604519774,0,0.00014124293785310735,39,0,0,0,1,0,0
249,0.2043701799485861,0,0.0012853470437017994,84,0,1,0,1,0,0
207,0.04225352112676056,0,0.0012804097311139564,12,0,0,0,1,0,0
98,0.05526315789473684,1,0.002631578947368421,0,0,0,0,1,0,0
714,0.29186860527732905,0,0.0005385029617662897,239,0,0,0,1,0,0
25,0.273972602739726,0,0.0136986301369863,10,0,0,0,1,0,0
61,0.078125,0,0.00390625,11,0,0,0,1,0,0
134,0.04056437389770723,0,0.001763668430335097,2,0,0,0,1,0,0
125,0.04739336492890995,1,0.002369668246445498,2,1,0,0,1,0,0
42,0.10303030303030303,0,0.006060606060606061,10,0,0,0,1,0,0
64,0.02456140350877193,0,0.0035087719298245615,0,0,0,0,1,0,0
9,0.08333333333333333,0,0.027777777777777776,0,0,1,0,1,0,0
132,0.3627760252365931,0,0.0031545741324921135,43,0,0,0,1,0,0
319,0.06302916274694262,0,0.0009407337723424271,10,0,0,0,1,0,0
50,0.10344827586206896,1,0.0049261083743842365,4,0,0,1,1,0,0
111,0.1424802110817942,0,0.002638522427440633,20,0,0,0,1,0,0
427,0.024161735700197237,0,0.0004930966469428008,8,0,0,0,1,0,0
308,0.15789473684210525,0,0.0011198208286674132,45,1,0,0,1,0,0
165,0.08849557522123894,0,0.0017699115044247787,0,0,0,0,1,0,0
198,0.08062234794908062,0,0.0014144271570014145,1,0,0,0,1,0,0
342,0.06971153846153846,0,0.0008012820512820513,11,1,1,0,1,0,0
126,0.3874538745387454,0,0.0036900369003690036,30,0,0,0,1,0,0
175,0.3654708520179372,0,0.002242152466367713,103,1,0,0,1,0,0
23,0.26666666666666666,0,0.013333333333333334,12,0,0,0,1,0,0
81,0.07931034482758621,0,0.0034482758620689655,10,0,0,0,1,0,0
489,0.09978540772532189,1,0.000536480686695279,80,0,1,0,1,0,0
124,0.07368421052631578,1,0.002631578947368421,5,0,1,0,1,0,0
23,0.2602739726027397,0,0.0136986301369863,11,0,0,0,1,0,0
46,0.08839779005524862,0,0.0055248618784530384,8,0,0,0,1,0,0
17,0.11290322580645161,0,0.016129032258064516,0,0,0,0,1,0,0
54,0.10900473933649289,1,0.004739336492890996,8,0,0,0,1,0,0
1117,0.05030425963488844,0,0.00020283975659229209,64,0,0,0,1,0,0
574,0.1014018691588785,1,0.00046728971962616824,83,0,1,0,1,0,0
80,0.0025673940949935813,0,0.0012836970474967907,0,0,0,0,1,0,0
13,0.034482758620689655,0,0.017241379310344827,0,0,0,0,1,0,0
406,0.059962523422860715,0,0.0006246096189881324,28,0,1,0,1,0,0
29,0.024390243902439025,0,0.008130081300813009,0,0,0,0,1,0,0
23,0.2777777777777778,0,0.013888888888888888,12,0,0,0,1,0,0
78,0.1220472440944882,0,0.003937007874015748,12,0,0,0,1,0,0
50,0.11351351351351352,0,0.005405405405405406,11,0,0,0,1,0,0
66,0.06611570247933884,0,0.004132231404958678,5,0,0,0,1,0,0
367,0.05068836045056321,0,0.0006257822277847309,14,0,0,0,1,0,0
45,0.19428571428571428,0,0.005714285714285714,25,0,0,0,1,0,0
145,0.13825757575757575,1,0.001893939393939394,29,0,0,0,1,0,0
29,0.7784810126582279,0,0.006329113924050633,2,0,0,0,1,0,0
66,0.2127659574468085,0,0.005319148936170213,18,0,0,0,1,0,0
109,0.23591549295774647,0,0.0035211267605633804,44,0,0,0,1,0,0
60,0.17061611374407584,0,0.004739336492890996,25,0,0,0,1,0,0
126,0.3916349809885932,0,0.0038022813688212928,28,0,0,0,1,0,0
87,0.14906832298136646,0,0.003105590062111801,20,0,0,0,1,0,0
93,0.10030395136778116,1,0.00303951367781155,4,0,0,0,1,0,0
233,0.03946002076843198,0,0.0010384215991692627,14,0,0,0,1,0,0
409,0.1916072842438638,0,0.000791765637371338,117,0,0,0,1,0,0
173,0.2866817155756208,0,0.002257336343115124,45,0,0,0,1,0,0
34,0.2545454545454545,0,0.00909090909090909,19,0,0,0,1,0,0
72,0.027874564459930314,0,0.003484320557491289,0,0,0,0,1,0,0
721,0.23159509202453987,0,0.0005112474437627812,126,0,0,0,1,0,0
15,0.22,0,0.02,6,1,0,0,1,0,0
195,0.31950207468879666,0,0.002074688796680498,62,0,0,0,1,0,0
63,0.2391304347826087,0,0.005434782608695652,28,0,0,0,1,0,0
25,0.30434782608695654,0,0.014492753623188406,11,0,0,0,1,0,0
48,0.23417721518987342,0,0.006329113924050633,22,0,0,0,1,0,0
371,0.20732797140303844,0,0.0008936550491510277,104,1,1,0,1,0,0
82,0.10882352941176471,0,0.0029411764705882353,22,0,0,0,1,0,0
117,0.03793103448275862,0,0.0017241379310344827,0,0,0,0,1,0,0
148,0.0784313725490196,0,0.00196078431372549,14,1,0,0,1,0,0
376,0.0861244019138756,1,0.000683526999316473,41,0,1,0,1,0,0
94,0.0975,0,0.0025,27,0,0,0,1,0,0
173,0.129783693843594,0,0.0016638935108153079,26,0,1,0,1,0,0
39,0.38028169014084506,0,0.014084507042253521,0,0,0,0,1,0,0
171,0.20958083832335328,0,0.001996007984031936,29,0,0,0,1,0,0
170,0.19789473684210526,1,0.002105263157894737,15,0,1,0,1,0,0
15,0.03896103896103896,0,0.012987012987012988,0,0,0,0,1,0,0
110,0.27009646302250806,0,0.003215434083601286,43,1,0,0,1,0,0
259,0.05215004574565416,1,0.0009149130832570906,12,0,0,0,1,0,0
538,0.027911033580462277,0,0.0004361098996947231,7,0,1,0,1,0,0
508,0.12012987012987013,0,0.0006493506493506494,34,1,0,0,1,0,0
392,0.035852713178294575,1,0.00048449612403100775,9,0,0,0,1,0,0
57,0.05166051660516605,1,0.0036900369003690036,0,0,0,0,1,0,0
175,0.05525846702317291,0,0.0017825311942959,0,0,0,0,1,0,0
324,0.1715686274509804,0,0.000980392156862745,85,0,0,0,1,0,0
526,0.062795089707271,0,0.00047214353163361664,58,0,0,0,1,0,0
775,0.13019821220365332,0,0.000388651379712398,100,1,0,0,1,0,0
141,0.20642201834862386,0,0.0022935779816513763,49,1,0,0,1,0,0
6,0.06896551724137931,0,0.034482758620689655,1,0,0,0,1,0,0
112,0.1945945945945946,0,0.002702702702702703,40,0,0,0,1,0,0
80,0.33455882352941174,0,0.003676470588235294,65,0,0,0,1,0,0
1167,0.06333198870512304,1,0.0002016942315449778,135,0,1,0,1,0,0
157,0.1398176291793313,0,0.001519756838905775,76,0,0,0,1,0,0
124,0.3726937269372694,0,0.0036900369003690036,26,0,0,0,1,0,0
163,0.4112676056338028,0,0.0028169014084507044,55,0,0,0,1,0,0
1237,0.25192878338278935,0,0.0002967359050445104,341,1,0,0,1,0,0
101,0.08461538461538462,0,0.002564102564102564,18,0,0,0,1,0,0
39,0.3140495867768595,0,0.008264462809917356,28,0,0,0,1,0,0
1,0.125,0,0.125,0,0,0,0,1,0,0
1036,0.1735174144963916,0,0.00031377470975839345,214,1,0,0,1,0,0
167,0.03372243839169909,0,0.0012970168612191958,4,0,0,0,1,0,0
156,0.11090909090909092,1,0.0018181818181818182,29,0,0,0,1,0,0
97,0.05054945054945055,0,0.002197802197802198,0,1,1,0,1,0,0
94,0.0575,0,0.0025,9,0,0,0,1,0,0
2336,0.157043530834341,0,0.00015114873035066505,24,0,0,0,1,0,0
23,0.2597402597402597,0,0.012987012987012988,12,0,0,0,1,0,0
6,0.06451612903225806,0,0.03225806451612903,0,0,0,0,1,0,0
89,0.05387205387205387,0,0.003367003367003367,2,0,0,0,1,0,0
110,0.28135593220338984,0,0.003389830508474576,20,0,0,0,1,0,0
102,0.19142857142857142,0,0.002857142857142857,40,0,0,0,1,0,0
79,0.08940397350993377,0,0.0033112582781456954,11,0,0,0,1,0,0
239,0.15446224256292906,0,0.0011441647597254005,86,0,0,0,1,0,0
105,0.4292237442922374,0,0.0045662100456621,26,0,0,0,1,0,0
253,0.15816326530612246,0,0.0010204081632653062,110,1,0,0,1,0,0
313,0.0405616224648986,0,0.00078003120124805,16,0,0,0,1,0,0
279,0.115625,0,0.0010416666666666667,41,1,1,0,1,0,0
36,0.16666666666666666,0,0.008333333333333333,14,1,0,0,1,0,0
67,0.1111111111111111,0,0.004629629629629629,17,0,0,0,1,0,0
39,0.16352201257861634,0,0.006289308176100629,19,0,0,0,1,0,0
293,0.2521525215252153,1,0.0012300123001230013,77,0,0,0,1,0,0
1290,0.1753873792948574,0,0.00022456770716370987,518,0,1,0,1,0,0
34,0.3,0,0.01,20,0,0,0,1,0,0
56,0.43842364532019706,0,0.0049261083743842365,77,0,0,0,1,0,0
526,0.0340765671013883,0,0.00042069835927639884,15,0,0,0,1,0,0
6,0.08333333333333333,0,0.041666666666666664,0,0,0,0,1,0,0
66,0.10588235294117647,0,0.00392156862745098,17,0,0,0,1,0,0
1,0.125,0,0.125,0,0,0,0,1,0,0
665,0.1314420803782506,0,0.00047281323877068556,76,1,0,0,1,0,0
108,0.07459207459207459,1,0.002331002331002331,2,0,0,0,1,0,0
212,0.1904,0,0.0016,29,0,0,0,1,0,0
202,0.0504774897680764,1,0.001364256480218281,1,0,0,0,1,0,0
173,0.2894736842105263,0,0.0020242914979757085,96,1,0,0,1,0,0
66,0.39378238341968913,0,0.0051813471502590676,54,0,0,0,1,0,0
37,0.1258741258741259,0,0.006993006993006993,9,0,0,0,1,0,0
1086,0.17127921279212793,0,0.0003075030750307503,211,1,0,0,1,0,0
33,0.11818181818181818,0,0.00909090909090909,7,0,0,0,1,0,0
51,0.17318435754189945,0,0.00558659217877095,19,0,0,0,1,0,0
31,0.031007751937984496,0,0.007751937984496124,0,0,0,0,1,0,0
906,0.19793656858998854,0,0.00038211692777990065,207,1,0,0,1,0,0
50,0.10303030303030303,1,0.006060606060606061,0,0,0,0,1,0,0
49,0.05649717514124294,0,0.005649717514124294,3,0,0,0,1,0,0
83,0.1148036253776435,0,0.0030211480362537764,23,0,0,0,1,0,0
169,0.22033898305084745,0,0.00211864406779661,34,0,0,0,1,0,0
105,0.18553459119496854,0,0.0031446540880503146,23,0,0,0,1,0,0
80,0.06097560975609756,0,0.003048780487804878,10,0,0,0,1,0,0
441,0.07082324455205811,1,0.0006053268765133172,5,0,1,0,1,0,0
28,0.26666666666666666,0,0.011111111111111112,17,0,0,0,1,0,0
544,0.2857142857142857,0,0.0007142857142857143,153,1,0,0,1,0,0
65,0.23232323232323232,0,0.005050505050505051,31,0,0,0,1,0,0
382,0.19982158786797502,0,0.0008920606601248885,66,0,0,0,1,0,0
41,0.2732919254658385,0,0.006211180124223602,33,0,0,0,1,0,0
240,0.13276492082825822,0,0.001218026796589525,36,0,0,0,1,0,0
53,0.2867132867132867,0,0.006993006993006993,11,0,0,0,1,0,0
305,0.0781387181738367,0,0.000877963125548727,12,0,0,0,1,0,0
126,0.36200716845878134,0,0.0035842293906810036,26,0,0,0,1,0,0
176,0.24346076458752516,0,0.002012072434607646,39,0,0,0,1,0,0
123,0.39215686274509803,0,0.00392156862745098,26,0,0,0,1,0,0
556,0.030385487528344673,1,0.00045351473922902497,13,0,0,0,1,0,0
375,0.19259882253994953,0,0.0008410428931875525,110,0,0,0,1,0,0
356,0.026330532212885154,0,0.0005602240896358543,2,0,0,0,1,0,0
34,0.10091743119266056,0,0.009174311926605505,4,1,0,0,1,0,0
198,0.5012722646310432,0,0.002544529262086514,69,0,0,0,1,0,0
177,0.04318936877076412,0,0.0011074197120708748,12,0,1,0,1,0,0
1880,0.0573208722741433,0,0.00012461059190031152,148,0,0,0,1,0,0
23,0.2714285714285714,0,0.014285714285714285,11,0,0,0,1,0,0
38,0.3157894736842105,0,0.008771929824561403,25,0,0,0,1,0,0
250,0.3273615635179153,0,0.0016286644951140066,96,0,0,0,1,0,0
139,0.08634538152610442,0,0.002008032128514056,15,0,0,0,1,0,0
45,0.015337423312883436,0,0.003067484662576687,0,0,0,0,1,0,0
349,0.2087227414330218,0,0.0010384215991692627,53,0,0,0,1,0,0
155,0.24074074074074073,0,0.0023148148148148147,30,0,0,0,1,0,0
33,0.1016949152542373,0,0.00847457627118644,4,0,0,0,1,0,0
28,0.3132530120481928,0,0.012048192771084338,16,0,0,0,1,0,0
346,0.049237170596393896,1,0.0006934812760055479,2,0,1,0,1,0,0
409,0.32675222112537017,0,0.0009871668311944718,142,0,0,0,1,0,0
50,0.05913978494623656,0,0.005376344086021506,2,0,0,0,1,0,0
1410,0.053810925744193654,0,0.00016355904481517829,121,0,0,0,1,0,0
684,0.8621378621378621,1,0.000999000999000999,49,0,0,0,1,0,0
562,0.022336140607835956,0,0.0003661662394727206,14,0,0,0,1,0,0
844,0.1136049723756906,0,0.0003453038674033149,73,0,1,0,1,0,0
812,0.023966289175664998,0,0.0002633658151171978,16,0,1,0,1,0,0
140,0.15885947046843177,0,0.002036659877800407,39,0,0,0,1,0,0
92,0.13128491620111732,0,0.002793296089385475,25,0,0,0,1,0,0
113,0.05527638190954774,1,0.002512562814070352,5,0,0,0,1,0,0
27,0.2875,0,0.0125,13,0,0,0,1,0,0
60,0.12195121951219512,0,0.004878048780487805,14,0,0,0,1,0,0
80,0.07766990291262135,0,0.003236245954692557,13,0,0,0,1,0,0
24,0.06766917293233082,0,0.007518796992481203,4,0,0,0,1,0,0
108,0.13142857142857142,1,0.002857142857142857,3,0,0,0,1,0,0
734,0.2800417972831766,0,0.0005224660397074191,232,0,0,0,1,0,0
27,0.008849557522123894,0,0.004424778761061947,0,1,1,0,1,0,0
261,0.14773980154355015,0,0.0011025358324145535,62,1,0,0,1,0,0
82,0.08843537414965986,0,0.003401360544217687,9,0,1,0,1,0,0
84,0.1414141414141414,0,0.003367003367003367,25,0,0,0,1,0,0
66,0.16080402010050251,0,0.005025125628140704,0,0,0,0,1,0,0
145,0.2685851318944844,0,0.002398081534772182,39,0,0,0,1,0,0
240,0.24188790560471976,0,0.0014749262536873156,75,1,0,0,1,0,0
87,0.06267029972752043,1,0.0027247956403269754,6,0,0,0,1,0,0
580,0.07193177604746014,0,0.0003707823507601038,104,0,0,0,1,0,0
153,0.06303236797274275,1,0.0017035775127768314,6,0,0,0,1,0,0
250,0.01652089407191448,0,0.00048590864917395527,1,0,0,0,1,0,0
531,0.03382045929018789,0,0.0004175365344467641,15,0,0,0,1,0,0
161,0.016205910390848427,0,0.0009532888465204957,6,0,0,0,1,0,0
170,0.18617021276595744,0,0.0017730496453900709,74,0,0,0,1,0,0
5,0.030303030303030304,0,0.030303030303030304,0,0,0,0,1,0,0
277,0.10377358490566038,1,0.0011792452830188679,13,0,0,0,1,0,0
158,0.14861995753715498,0,0.0021231422505307855,33,1,0,0,1,0,0
173,0.4217171717171717,0,0.0025252525252525255,80,0,0,0,1,0,0
46,0.019011406844106463,0,0.0038022813688212928,0,0,0,0,1,0,0
25,0.2962962962962963,0,0.012345679012345678,16,0,0,0,1,0,0
345,0.04631578947368421,0,0.0007017543859649122,19,0,0,0,1,0,0
16,0.2653061224489796,0,0.02040816326530612,6,0,0,0,1,0,0
404,0.21317157712305027,0,0.0008665511265164644,90,1,0,0,1,0,0
119,0.3584905660377358,0,0.0037735849056603774,26,0,0,0,1,0,0
66,0.05627705627705628,0,0.004329004329004329,4,0,0,0,1,0,0
136,0.09325396825396826,0,0.001984126984126984,24,0,0,0,1,0,0
62,0.10526315789473684,0,0.0037593984962406013,16,0,0,0,1,0,0
26,0.06837606837606838,0,0.008547008547008548,4,0,0,0,1,0,0
46,0.06936416184971098,0,0.005780346820809248,1,0,0,0,1,0,0
37,0.21311475409836064,0,0.00819672131147541,18,0,0,0,1,0,0
324,0.08187672493100276,1,0.0009199632014719411,10,0,0,0,1,0,0
850,0.07750163505559189,1,0.0003270111183780249,35,0,1,0,1,0,0
123,0.026871401151631478,0,0.0019193857965451055,2,0,0,0,1,0,0
357,0.09937332139659803,0,0.0008952551477170994,20,1,0,0,1,0,0
68,0.21171171171171171,0,0.0045045045045045045,31,0,0,0,1,0,0
196,0.2111692844677138,1,0.0017452006980802793,65,0,0,0,1,0,0
25,0.29333333333333333,0,0.013333333333333334,14,0,0,0,1,0,0
105,0.12690355329949238,0,0.0025380710659898475,36,0,0,0,1,0,0
93,0.09939759036144578,1,0.0030120481927710845,4,0,0,0,1,0,0
108,0.24918032786885247,0,0.003278688524590164,46,0,0,0,1,0,0
27,0.06976744186046512,0,0.011627906976744186,0,0,0,0,1,0,0
434,0.2656794425087108,0,0.0008710801393728223,98,1,0,0,1,0,0
23,0.2676056338028169,0,0.014084507042253521,11,0,0,0,1,0,0
136,0.391304347826087,0,0.0033444816053511705,40,0,0,0,1,0,0
148,0.25721153846153844,0,0.002403846153846154,57,1,0,0,1,0,0
1320,0.04797238999137187,0,0.0001725625539257981,26,0,0,0,1,0,0
461,0.2946938775510204,0,0.0008163265306122449,174,1,0,0,1,0,0
226,0.18636363636363637,0,0.0015151515151515152,40,1,0,0,1,0,0
56,0.11372549019607843,0,0.00392156862745098,22,0,0,0,1,0,0
32,0.030534351145038167,0,0.007633587786259542,0,0,1,0,1,0,0
1,0.125,0,0.125,0,0,0,0,1,0,0
523,0.20879801734820322,0,0.0006195786864931846,189,0,0,0,1,0,0
144,0.06875,1,0.0020833333333333333,0,0,0,0,1,0,0
142,0.3639344262295082,0,0.003278688524590164,26,0,0,0,1,0,0
34,0.31,0,0.01,21,0,0,0,1,0,0
242,0.055381400208986416,0,0.0010449320794148381,15,0,1,0,1,0,0
81,0.13157894736842105,0,0.0029239766081871343,25,0,0,0,1,0,0
209,0.3045774647887324,0,0.0017605633802816902,99,1,0,0,1,0,0
156,0.0611353711790393,1,0.001455604075691412,7,0,0,0,1,0,0
34,0.07317073170731707,0,0.008130081300813009,1,0,0,0,1,0,0
2086,0.1878453038674033,1,0.00016249593760155997,357,0,1,0,1,0,0
32,0.34408602150537637,0,0.010752688172043012,22,0,0,0,1,0,0
164,0.15232974910394265,0,0.0017921146953405018,49,1,0,0,1,0,0
99,0.10344827586206896,0,0.002652519893899204,12,0,0,0,1,0,0
94,0.08522727272727272,1,0.002840909090909091,4,0,0,0,1,0,0
89,0.14678899082568808,0,0.0030581039755351682,30,0,0,0,1,0,0
290,0.1449771689497717,0,0.001141552511415525,29,0,0,0,1,0,0
32,0.16822429906542055,0,0.009345794392523364,9,0,0,0,1,0,0
89,0.12727272727272726,0,0.0036363636363636364,17,0,0,0,1,0,0
206,0.13445378151260504,0,0.0014005602240896359,46,1,0,0,1,0,0
245,0.055441478439425054,0,0.001026694045174538,22,0,0,0,1,0,0
125,0.05537459283387622,0,0.0016286644951140066,13,0,1,0,1,0,0
65,0.11282051282051282,0,0.005128205128205128,0,1,0,0,1,0,0
854,0.20559139784946237,0,0.00043010752688172043,103,0,1,0,1,0,0
72,0.09745762711864407,0,0.00423728813559322,15,0,0,0,1,0,0
629,0.2284234752589183,0,0.0005753739930955121,102,0,0,0,1,0,0
82,0.1357142857142857,0,0.0035714285714285713,23,0,0,0,1,0,0
124,0.3745819397993311,0,0.0033444816053511705,38,0,0,0,1,0,0
29,0.16363636363636364,0,0.00909090909090909,6,0,0,0,1,0,0
133,0.27647058823529413,0,0.0029411764705882353,22,0,0,0,1,0,0
40,0.3761467889908257,0,0.009174311926605505,28,0,0,0,1,0,0
90,0.25193798449612403,0,0.003875968992248062,31,0,0,0,1,0,0
207,0.16640746500777606,0,0.0015552099533437014,37,1,0,0,1,0,0
13,0.047619047619047616,0,0.015873015873015872,0,0,0,0,1,0,0
23,0.2857142857142857,0,0.014285714285714285,12,0,0,0,1,0,0
125,0.072,1,0.002,4,0,1,0,1,0,0
23,0.2857142857142857,0,0.014285714285714285,12,0,0,0,1,0,0
34,0.10077519379844961,0,0.007751937984496124,0,0,0,0,1,0,0
252,0.01693175987685993,0,0.000513083632632119,0,0,0,0,1,0,0
146,0.1330166270783848,1,0.0023752969121140144,13,0,0,0,1,0,0
188,0.041499330655957165,0,0.0013386880856760374,10,0,0,0,1,0,0
25,0.25925925925925924,0,0.012345679012345678,12,0,0,0,1,0,0
280,0.24466750313676286,0,0.0012547051442910915,95,0,0,0,1,0,0
286,0.3609129814550642,0,0.0014265335235378032,109,0,0,0,1,0,0
140,0.06026058631921824,0,0.0016286644951140066,4,0,0,0,1,0,0
83,0.07301587301587302,0,0.0031746031746031746,2,0,0,0,1,0,0
574,0.12252541466024612,0,0.0005350454788657035,29,1,0,0,1,0,0
82,0.09764309764309764,0,0.003367003367003367,12,1,0,0,1,0,0
80,0.05161290322580645,1,0.0032258064516129032,0,0,0,0,1,0,0
86,0.14556962025316456,1,0.0031645569620253164,28,0,0,0,1,0,0
203,0.10821917808219178,0,0.0013698630136986301,46,0,0,0,1,0,0
25,0.25609756097560976,0,0.012195121951219513,12,0,0,0,1,0,0
23,0.2777777777777778,0,0.013888888888888888,12,0,0,0,1,0,0
199,0.023785926660059464,0,0.0009910802775024777,8,0,0,0,1,0,0
176,0.03985507246376811,1,0.0012077294685990338,5,0,0,0,1,0,0
33,0.3125,0,0.010416666666666666,20,0,0,0,1,0,0
150,0.108348134991119,0,0.0017761989342806395,33,0,0,0,1,0,0
59,0.050761421319796954,0,0.005076142131979695,0,0,0,0,1,0,0
91,0.0581039755351682,1,0.0030581039755351682,3,0,0,0,1,0,0
855,0.14342895263509006,0,0.000333555703802535,350,0,0,0,1,0,0
52,0.3,0,0.006666666666666667,26,0,0,0,1,0,0
452,0.1671251719394773,0,0.000687757909215956,96,0,1,0,1,0,0
25,0.3150684931506849,0,0.0136986301369863,14,0,0,0,1,0,0
113,0.08200455580865604,1,0.002277904328018223,2,0,0,0,1,0,0
23,0.24324324324324326,0,0.013513513513513514,10,0,0,0,1,0,0
132,0.014331210191082803,0,0.0015923566878980893,0,0,0,0,1,0,0
23,0.2328767123287671,0,0.0136986301369863,9,0,0,0,1,0,0
1,0.125,0,0.125,0,0,0,0,1,0,0
571,0.37769516728624536,0,0.0007434944237918215,206,0,0,0,1,0,0
39,0.15625,0,0.00625,18,0,0,0,1,0,0
61,0.023316062176165803,0,0.0025906735751295338,0,0,0,0,1,0,0
43,0.024242424242424242,0,0.006060606060606061,0,0,0,0,1,0,0
543,0.09281267685342388,0,0.0005659309564233164,37,1,0,0,1,0,0
265,0.08859357696567,0,0.0011074197120708748,25,1,0,0,1,0,0
279,0.10830324909747292,1,0.0012033694344163659,38,0,0,0,1,0,0
541,0.18684695759065764,0,0.0006146281499692685,120,1,1,0,1,0,0
53,0.061946902654867256,0,0.004424778761061947,7,0,0,0,1,0,0
466,0.11026392961876832,0,0.0005865102639296188,77,0,1,0,1,0,0
173,0.2699530516431925,0,0.002347417840375587,24,0,0,0,1,0,0
1333,0.1488138030194105,0,0.00023963575365444525,154,1,0,0,1,0,0
205,0.11383108935128519,1,0.0012239902080783353,21,0,0,0,1,0,0
47,0.18831168831168832,0,0.006493506493506494,22,0,0,0,1,0,0
23,0.28169014084507044,0,0.014084507042253521,12,0,0,0,1,0,0
452,0.09474367293964958,0,0.0006489292667099286,56,1,0,0,1,0,0
73,0.09541984732824428,0,0.003816793893129771,10,1,0,0,1,0,0
33,0.08571428571428572,0,0.007142857142857143,7,0,0,0,1,0,0
146,0.34782608695652173,0,0.003105590062111801,32,0,0,0,1,0,0
250,0.03098106712564544,0,0.0008605851979345956,15,0,0,0,1,0,0
139,0.2059447983014862,0,0.0021231422505307855,60,1,0,0,1,0,0
79,0.10410094637223975,0,0.0031545741324921135,20,0,0,0,1,0,0
658,0.058678847505270554,0,0.00035137034434293746,55,0,0,0,1,0,0
105,0.06769230769230769,1,0.003076923076923077,1,0,1,0,1,0,0
